fid,x,y,xa,ya
21,-167.5,457.2,-168.98838275165366,448.2376318979056
22,-147.5,357.2,-149.80396015926806,350.25794291723554
22,-147.5,457.2,-149.65090969532912,448.06753215051606
23,-127.5,357.2,-130.82569577257576,350.07674445495167
23,-127.5,457.2,-130.6898415717467,448.6186067854876
24,-107.5,357.2,-111.5844845199459,349.28869166149974
24,-107.5,457.2,-111.3605726182687,448.2022062990369
25,-87.5,357.2,-92.67781605838478,349.56410159753625
25,-87.5,457.2,-92.07563851206237,448.4835622785729
26,-67.5,357.2,-73.4441872191663,348.9827696908385
26,-67.5,457.2,-72.51764365075734,447.7569928024409
27,-47.5,357.2,-54.489916585339174,349.2203458195046
27,-47.5,457.2,-53.09360433098438,447.77431733654373
28,-27.5,357.2,-35.322641830573836,348.70482992770457
28,-27.5,457.2,-33.90677914991607,447.87712780626805
29,-7.5,357.2,-15.938426415563573,347.88682171878963
29,-7.5,457.2,-14.093678602512012,447.13590382078365
30,-187.5,377.2,-168.99732715047566,369.8941746434699
30,-187.5,477.2,-168.97291131305104,467.99355966669697
31,-167.5,377.2,-149.85981118410447,369.6577701366255
31,-167.5,477.2,-149.74697536341435,468.1139871548263
32,-147.5,377.2,-130.780716033015,369.4914605869527
32,-147.5,477.2,-130.2214526704752,467.5458516290308
33,-127.5,377.2,-111.67685875452229,369.0807166755006
33,-127.5,477.2,-111.14364603212576,468.08829582167954
34,-107.5,377.2,-92.36819316929612,368.5835391299018
34,-107.5,477.2,-91.75459639709263,467.86121179013765
35,-87.5,377.2,-73.30476650371429,368.4437403097174
35,-87.5,477.2,-72.2364087020804,467.30600866852666
36,-67.5,377.2,-54.04682731934176,368.33409409576973
36,-67.5,477.2,-53.04424636321959,468.1105265604425
37,-47.5,377.2,-34.86384684237822,367.9243925182761
37,-47.5,477.2,-33.28761625398019,467.404206608328
38,-27.5,377.2,-15.727744644159039,368.0331544798142
38,-27.5,477.2,-13.616009641190544,467.0352974531349
39,-7.5,377.2,-188.21357431257084,370.3929360506491
39,-7.5,477.2,-188.29894788668318,468.3441029906718
40,-187.5,397.2,-188.29972854553023,389.89168008247316
40,-187.5,497.2,-188.3406520628281,488.4282071691277
41,-167.5,397.2,-169.22865126134758,389.7166531215157
41,-167.5,497.2,-168.92686962609025,488.13669931600236
42,-147.5,397.2,-149.86499644452232,389.18745333416604
42,-147.5,497.2,-149.5968076012838,487.88801724504987
43,-127.5,397.2,-130.87541249439985,389.2681998099416
43,-127.5,497.2,-130.61191762754532,488.3886265499936
44,-107.5,397.2,-111.5538688077009,388.66209632917673
44,-107.5,497.2,-110.79185207520894,487.1939385026238
45,-87.5,397.2,-92.3004143975956,388.44507270694095
45,-87.5,497.2,-91.35809511212112,487.1648846669697
46,-67.5,397.2,-73.19588793269739,388.37390382838316
46,-67.5,497.2,-72.05798891892498,487.2722303583451
47,-47.5,397.2,-53.87340887844609,388.0525044572026
47,-47.5,497.2,-52.49995633442867,487.28496304885465
48,-27.5,397.2,-34.49024036558073,387.6524707589573
48,-27.5,497.2,-32.79918072921713,486.99284835969723
49,-7.5,397.2,-15.243903513014063,387.3384550985146
49,-7.5,497.2,-13.7091821106365,487.64271188974055
0,-2.5,317.2,-11.878249563386792,309.86081801919124
0,-2.5,417.2,-10.453699212914843,407.6422712523967
1,17.5,317.2,7.182751060957018,309.6141488428826
1,17.5,417.2,8.856570431958904,407.5879546199493
2,37.5,317.2,26.418669456393634,309.233262357982
2,37.5,417.2,28.316556617459835,407.31742666930046
3,57.5,317.2,45.397024586774094,308.9751033301368
3,57.5,417.2,47.626537554896416,407.0082908194145
4,77.5,317.2,64.23836449653012,308.93060249695714
4,77.5,417.2,67.00688385987924,406.3682771424818
5,97.5,317.2,83.43901182492358,308.60494730268056
5,97.5,417.2,86.4622973112125,406.1696932072009
6,117.5,317.2,102.49829835218033,308.4524167372796
6,117.5,417.2,105.7430774675263,406.043074181348
7,137.5,317.2,121.72879572151963,308.09713059348354
7,137.5,417.2,125.23773851273371,405.7576659089103
8,157.5,317.2,141.11748490944166,307.95496403564846
8,157.5,417.2,144.7545129910524,405.617179201967
9,177.5,317.2,160.52264427288878,307.61693111550125
9,177.5,417.2,164.7489917632142,404.89326033273346
10,-2.5,337.2,-11.726180992265531,329.3994289693786
10,-2.5,437.2,-10.17140132816502,427.8216926731777
11,17.5,337.2,7.559545220498572,328.9475498213782
11,17.5,437.2,9.317186233019632,427.44416134270836
12,37.5,337.2,26.679166628289032,328.75064160936535
12,37.5,437.2,28.73459781788395,427.3844344694751
13,57.5,337.2,45.77356390545283,328.39913965141164
13,57.5,437.2,48.124311077077365,427.18485537494666
14,77.5,337.2,64.7930852905522,328.30104504959496
14,77.5,437.2,67.47752119730941,426.7444369290291
15,97.5,337.2,84.0246562560292,327.94358383547416
15,97.5,437.2,86.98721061074049,426.24665709296556
16,117.5,337.2,103.09591617066886,327.86835747834306
16,117.5,437.2,106.58196280637138,425.79576046297177
17,137.5,337.2,122.63448486409771,327.1800058625176
17,137.5,437.2,125.84423592516147,425.93651295272304
18,157.5,337.2,141.80983584743078,327.1859763328841
18,157.5,437.2,145.25910694045686,425.83808407610735
19,177.5,337.2,161.1793110616592,326.8064829746276
19,177.5,437.2,165.51257408892977,424.8614386178832
20,-2.5,357.2,-11.5770372239771,349.05048727340517
20,-2.5,457.2,-9.903189846029381,447.27599194822693
21,17.5,357.2,7.778818901023348,348.31331603171066
21,17.5,457.2,9.777024607771294,446.8079070369629
22,37.5,357.2,26.945688528363156,348.31805507857223
22,37.5,457.2,29.223097743328626,446.81176076117345
23,57.5,357.2,46.15525376340654,347.8415019874106
23,57.5,457.2,48.561855083841415,446.86823164656573
24,77.5,357.2,65.30848105209087,347.6204570124152
24,77.5,457.2,68.12688867557819,446.1444227661776
25,97.5,357.2,84.57167218168276,347.3983124552111
25,97.5,457.2,87.44223695229121,446.33643131720004
26,117.5,357.2,103.86546636276194,347.0722621524457
26,117.5,457.2,107.17457960331485,445.66625989096565
27,137.5,357.2,123.34174113000792,346.7145856306295
27,137.5,457.2,126.82606978926829,445.44961435058167
28,157.5,357.2,142.42800352457522,346.7104012579204
28,157.5,457.2,145.83020176598356,445.8636950458964
29,177.5,357.2,161.9634385594712,346.1817180071844
29,177.5,457.2,166.13418281454082,444.64025890657314
30,-2.5,377.2,8.154226605592282,368.0110974617955
30,-2.5,477.2,10.010846462699304,466.6959430549923
31,17.5,377.2,27.404562209932248,367.6744395880237
31,17.5,477.2,29.32601755861137,466.96913331811487
32,37.5,377.2,46.63457010742529,367.51539354906345
32,37.5,477.2,49.06778033572513,465.93278721527844
33,57.5,377.2,65.9399028353841,367.11990235565685
33,57.5,477.2,68.45249067579579,466.10266519851353
34,77.5,377.2,85.16328836621814,367.02201601444574
34,77.5,477.2,87.94891143967251,465.92567371962383
35,97.5,377.2,104.50547309879563,366.54046658331526
35,97.5,477.2,107.4628726224925,465.7674511957201
36,117.5,377.2,123.84892703726203,366.3135326542075
36,117.5,477.2,127.23684574694997,465.53863549169057
37,137.5,377.2,143.42532008049213,366.05383135637845
37,137.5,477.2,146.9629021422139,465.0812158560863
38,157.5,377.2,162.8372658049313,366.16703167196874
38,157.5,477.2,166.7117655753186,464.6737995274134
39,177.5,377.2,-11.215611458619989,368.5891623758755
39,177.5,477.2,-9.568275360334042,467.1942934973001
40,-2.5,397.2,-10.91547716250937,388.20298355149345
40,-2.5,497.2,-9.475127935028869,487.0615529953932
41,17.5,397.2,8.535540624108336,387.76704668100285
41,17.5,497.2,9.998681231443621,486.92890060914897
42,37.5,397.2,27.724279146453775,387.55751956989275
42,37.5,497.2,29.656027163184845,486.32611546644597
43,57.5,397.2,47.053237606897234,387.34362682353117
43,57.5,497.2,48.91979623469474,486.5409961315512
44,77.5,397.2,66.4243088409363,386.8527971217387
44,77.5,497.2,68.576344711131,485.80067341043275
45,97.5,397.2,85.89629397830468,386.21491255176255
45,97.5,497.2,88.37099013747488,485.13966174734884
46,117.5,397.2,104.96306482927447,386.5996238294827
46,117.5,497.2,107.76435740773428,485.4472396388595
47,137.5,397.2,124.59227429497355,386.03730506363513
47,137.5,497.2,127.70668451208624,485.0932126018537
48,157.5,397.2,144.22140588567672,385.5830727756415
48,157.5,497.2,147.84509360765605,484.08676982424095
49,177.5,397.2,163.58958081454728,385.761409149291
49,177.5,497.2,166.8474751057021,484.99876534914586
0,2.5,317.2,-6.871545025651285,309.4428280774583
0,2.5,417.2,-5.331643837746997,407.2611184743836
1,22.5,317.2,12.208381450663499,309.5376122182369
1,22.5,417.2,13.856520484715126,407.4429720824598
2,42.5,317.2,31.212004205952653,309.6156261861081
2,42.5,417.2,33.25011129498471,407.32253112318216
3,62.5,317.2,50.31242774032994,309.01313155316586
3,62.5,417.2,52.529060270150104,406.94759605545
4,82.5,317.2,69.2748607568637,308.94414368302694
4,82.5,417.2,71.88622884944208,406.60070977442615
5,102.5,317.2,88.44306272738577,308.6585755451348
5,102.5,417.2,91.37355189081826,406.225209831975
6,122.5,317.2,107.58439130613036,308.3662139221873
6,122.5,417.2,110.51548568476623,406.60283474399074
7,142.5,317.2,126.84672620108482,308.1833057180212
7,142.5,417.2,130.1993593459901,405.9269815178147
8,162.5,317.2,146.22061374217225,308.15939192875277
8,162.5,417.2,149.65510936144358,405.80130683881566
9,182.5,317.2,165.84558198834637,307.6415575028935
9,182.5,417.2,169.68154629983377,405.0852920643977
10,2.5,337.2,-6.559955838057474,328.61687456980746
10,2.5,437.2,-5.280365250918874,427.55507578437675
11,22.5,337.2,12.525922536993688,328.68815292348836
11,22.5,437.2,14.297067813484645,427.1223403455318
12,42.5,337.2,31.701398140468427,328.5146088170715
12,42.5,437.2,33.73705706942532,427.0546739656318
13,62.5,337.2,50.685719442814936,328.40672289958775
13,62.5,437.2,52.97623081326485,427.09572212293267
14,82.5,337.2,69.88232419798368,328.10836194972455
14,82.5,437.2,72.33967672862573,426.78275666775465
15,102.5,337.2,89.1873620767095,327.8238092928774
15,102.5,437.2,91.94860383987171,426.2492281666779
16,122.5,337.2,108.41241485393043,327.4682476876559
16,122.5,437.2,111.45236443049264,425.9120891072263
17,142.5,337.2,127.60984530934381,327.3955973450253
17,142.5,437.2,130.90514207307467,425.97079419846136
18,162.5,337.2,146.75190980235368,327.7195803443886
18,162.5,437.2,150.29199406837952,425.78425465184284
19,182.5,337.2,166.27117132306452,327.0857237948916
19,182.5,437.2,170.39573049539572,424.95757995596205
20,2.5,357.2,-6.344317189899017,348.216607392536
20,2.5,457.2,-4.943178724578844,447.14715973366367
21,22.5,357.2,12.880716112796861,347.9854622633448
21,22.5,457.2,14.579570831235285,446.735391510487
22,42.5,357.2,31.93825646709848,348.0913819056006
22,42.5,457.2,34.0833554885266,446.67178852577206
23,62.5,357.2,51.16393257559274,347.81497775368166
23,62.5,457.2,53.40364269855642,446.8195062544352
24,82.5,357.2,70.37223055881103,347.57119753067303
24,82.5,457.2,72.8746720877005,446.4978648182449
25,102.5,357.2,89.68177965273802,347.3878249849461
25,102.5,457.2,92.38546444827107,446.2580135991841
26,122.5,357.2,109.03146309015943,346.7996250761252
26,122.5,457.2,112.09864914491892,445.6570542659604
27,142.5,357.2,128.24686046163964,347.0161018927849
27,142.5,457.2,131.66696672816119,445.734286435045
28,162.5,357.2,147.42859197774905,346.95845961591743
28,162.5,457.2,150.61520654978185,446.58490297305934
29,182.5,357.2,167.11479179970095,346.2361429017856
29,182.5,457.2,170.82329766339802,445.09854624396337
30,2.5,377.2,13.110071691993104,367.6713219651391
30,2.5,477.2,14.860158083281334,466.43925985028125
31,22.5,377.2,32.359807615738326,367.5037017587272
31,22.5,477.2,34.34641092494304,466.63006328927565
32,42.5,377.2,51.650316169436245,367.334777584975
32,42.5,477.2,53.7466279157916,466.2644620997891
33,62.5,377.2,70.8198552721751,367.2771323375845
33,62.5,477.2,73.05518091454951,466.51898873401126
34,82.5,377.2,90.22767485051959,366.9337695768158
34,82.5,477.2,92.7463899748212,465.9451160642833
35,102.5,377.2,109.49119777094246,366.7380272388884
35,102.5,477.2,112.31644721760718,465.672220086134
36,122.5,377.2,128.88167454670318,366.41763112846024
36,122.5,477.2,132.1176176906298,465.46130793547155
37,142.5,377.2,148.39523626033073,366.0395007191176
37,142.5,477.2,152.0627951910731,464.6671631427039
38,162.5,377.2,167.84776799661455,366.34810738044195
38,162.5,477.2,171.48690185474607,464.92374502536114
39,182.5,377.2,-6.13205819732619,367.87950353833327
39,182.5,477.2,-4.739209248318164,466.90232606386076
40,2.5,397.2,-5.852130900999071,387.92102968294654
40,2.5,497.2,-4.541124527610425,486.43529261195687
41,22.5,397.2,13.465684422120319,387.5982562494444
41,22.5,497.2,15.139166404869906,486.228115209777
42,42.5,397.2,32.677021045523624,387.5364330990756
42,42.5,497.2,34.43383824929139,486.4545851705041
43,62.5,397.2,51.99976460882172,387.31928190498985
43,62.5,497.2,53.735524283518714,486.49680404369815
44,82.5,397.2,71.39055878979826,386.7999613274441
44,82.5,497.2,73.49066210057553,485.69948625096737
45,102.5,397.2,90.80943855632327,386.381477228581
45,102.5,497.2,93.12301217166275,485.09620873959756
46,122.5,397.2,110.02226754370349,386.50395953790655
46,122.5,497.2,112.59337861967302,485.4626216416806
47,142.5,397.2,129.5028711806902,386.2812612194349
47,142.5,497.2,132.59936879277075,484.9495055023199
48,162.5,397.2,149.15694707460094,385.94194154744713
49,182.5,397.2,168.58349870834036,385.830637289263
0,7.5,317.2,-2.131509781732729,309.4956038186553
0,7.5,417.2,-0.6462866610148466,407.78158992975796
1,27.5,317.2,17.013138317637022,309.27666508734774
1,27.5,417.2,18.627169618089166,407.62536410010716
2,47.5,317.2,35.990519538462536,309.28660926360135
2,47.5,417.2,38.1872170576803,407.2219859521657
3,67.5,317.2,55.253229579439385,308.67119999684695
3,67.5,417.2,57.47139458868643,406.65293823640945
4,87.5,317.2,74.0663689512152,308.5678402986166
4,87.5,417.2,76.85981339144655,406.26945351589836
5,107.5,317.2,93.27953977485305,308.150540027718
5,107.5,417.2,96.200879762247,406.2637093291298
6,127.5,317.2,112.22312578040703,308.16190588282
6,127.5,417.2,115.51971787291255,406.18349875540616
7,147.5,317.2,131.7060704675558,307.58145194239967
7,147.5,417.2,135.20431491900285,405.4115807590554
8,167.5,317.2,151.05821294913218,307.64698522299284
8,167.5,417.2,154.66150865144112,405.4885475499116
9,187.5,317.2,170.5661857279944,307.2574456713082
9,187.5,417.2,174.61586336390934,404.74874450764884
10,7.5,337.2,-1.7866533082104574,328.7567212371954
10,7.5,437.2,-0.3219352554846442,427.54522273991023
11,27.5,337.2,17.29364985138532,328.7429154281668
11,27.5,437.2,19.172784249078244,427.36305638634667
12,47.5,337.2,36.475363659848746,328.3229236887693
12,47.5,437.2,38.69429071381914,426.85513707417294
13,67.5,337.2,55.43297426883311,328.49233885902146
13,67.5,437.2,57.89259726053312,427.15923660033616
14,87.5,337.2,74.57072422194642,327.9920666631686
14,87.5,437.2,77.28436897979768,426.6856445243328
15,107.5,337.2,93.96181494960798,327.49848196940866
15,107.5,437.2,96.81497240675368,426.1819155109683
16,127.5,337.2,112.99759676867251,327.46849832262166
16,127.5,437.2,116.45373616384035,425.5661159440391
17,147.5,337.2,132.42042884536812,327.10319944939016
17,147.5,437.2,135.79650602657682,425.67940284950186
18,167.5,337.2,151.60489321056897,327.3047377477541
18,167.5,437.2,155.1989057900897,425.5099430031463
19,187.5,337.2,171.04139816421892,326.5964069240045
19,187.5,437.2,175.53579958457948,424.3795979843818
20,7.5,357.2,-1.5797471063302848,348.3085816803132
20,7.5,457.2,-0.17656820978441184,447.70348410194435
21,27.5,357.2,17.501237862454964,348.5072247842021
21,27.5,457.2,19.556559705408876,446.8653346308828
22,47.5,357.2,36.654539775671815,348.1525916041764
22,47.5,457.2,39.10439475692092,446.56135326887807
23,67.5,357.2,55.9917354495369,347.6825772073979
23,67.5,457.2,58.24621096386509,447.0569958878818
24,87.5,357.2,75.2730591374999,347.23533468599817
24,87.5,457.2,77.91345424173933,446.1048001453534
25,107.5,357.2,94.4113492340817,347.19352586529163
25,107.5,457.2,97.31170832254726,446.24809007647843
26,127.5,357.2,113.68471561087836,346.81986035466616
26,127.5,457.2,117.02271752524781,445.571355963306
27,147.5,357.2,132.9801877947399,347.00116478079565
27,147.5,457.2,136.7893125086231,445.2414155909339
28,167.5,357.2,152.33881414499933,346.3416796919055
28,167.5,457.2,155.82750082053622,445.6364946903735
29,187.5,357.2,171.79576486867447,346.1892621456573
29,187.5,457.2,175.8989387193024,444.63970054986237
30,7.5,377.2,17.975113342607145,367.70523593938475
30,7.5,477.2,19.7791269594743,466.7838330950953
31,27.5,377.2,37.16645789076748,367.6645881361976
31,27.5,477.2,39.23785778784869,466.66492261657163
32,47.5,377.2,56.5741818122764,367.03585511005394
32,47.5,477.2,58.772278289175254,465.94934493219347
33,67.5,377.2,75.73774484034124,366.96676987153614
33,67.5,477.2,78.27752505590922,465.9432334104145
34,87.5,377.2,94.93666753002168,366.8213566644755
34,87.5,477.2,97.88785490881563,465.5768640663646
35,107.5,377.2,114.3214394547834,366.4883624740977
35,107.5,477.2,117.35660074434364,465.61761058643134
36,127.5,377.2,133.67796646369516,366.1923105430449
36,127.5,477.2,137.00098368933823,465.4534439295999
37,147.5,377.2,153.33591598789351,365.7715833816592
37,147.5,477.2,157.15025488460515,464.17619592766215
38,167.5,377.2,172.75089177362017,365.81611508339347
38,167.5,477.2,176.64352259095696,464.3698299284507
39,187.5,377.2,-1.3906251119171968,368.13194330229965
39,187.5,477.2,0.3836312828226935,466.74953667799946
40,7.5,397.2,-0.9836128985639903,387.8867592070699
40,7.5,497.2,0.3649665600185801,486.8986645363391
41,27.5,397.2,18.403484770005928,387.48456203276555
41,27.5,497.2,19.98514104193136,486.618790433819
42,47.5,397.2,37.77593242520563,387.0425548538851
